Kind,Name,CountLineCode,CountLineComment,CountLineBlank
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\brush\ClippedFill.java",62,47,16
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\brush\ConditionalBrush.java",40,36,10
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\brush\Empty.java",8,28,4
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\brush\Fill.java",43,40,17
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\brush\Outline.java",24,31,15
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\brush\ScalingFill.java",51,35,15
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\clip\AxisClip.java",33,42,12
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\clip\Clip.java",22,41,9
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\component\GraphicalComponent.java",37,21,14
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\component\GraphicalComponentWizardUI.java",139,22,50
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\component\GraphicalModel.java",18,21,7
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\shape\RegularPolygon.java",13,36,5
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\state\StateSensitive.java",6,27,1
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\view\GraphicalControlPanel.java",314,131,66
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\view\GraphicalManifestation.java",155,45,52
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\view\GraphicalSettings.java",304,114,53
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\view\SVGRasterizer.java",163,84,46
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\view\StaticGraphicalView.java",120,23,31
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\test\java\gov\nasa\arc\mct\graphics\GraphicalComponentProviderTest.java",55,21,16
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\test\java\gov\nasa\arc\mct\graphics\GraphicalViewPolicyTest.java",80,21,28
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\test\java\gov\nasa\arc\mct\graphics\brush\BrushTest.java",172,39,63
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\test\java\gov\nasa\arc\mct\graphics\component\GraphicalComponentTest.java",16,21,6
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\test\java\gov\nasa\arc\mct\graphics\component\GraphicalWizardTest.java",80,23,22
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\test\java\gov\nasa\arc\mct\graphics\shape\RegularPolygonTest.java",34,27,8
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\test\java\gov\nasa\arc\mct\graphics\view\GraphicalControlPanelTest.java",140,33,52
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\test\java\gov\nasa\arc\mct\graphics\view\GraphicalManifestationTest.java",138,26,41
