Kind,Name,CountLineCode,CountLineComment,CountLineBlank
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\map\ClientSortLimitTest.java",198,28,50
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\map\GenericEvent.java",11,18,6
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\map\MapMemoryUsageStressTest.java",78,1,14
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\map\SimpleClientMapInterceptorTest.java",78,3,24
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\mapreduce\AbstractClientMapReduceJobTest.java",17,15,6
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\mapreduce\ClientMapReduceTest.java",493,20,128
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\mapreduce\DistributedMapperClientMapReduceTest.java",247,17,59
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\multimap\ClientMultiMapListenerStressTest.java",95,0,25
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\multimap\ClientMultiMapListenersTest.java",273,15,71
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\multimap\ClientMultiMapLockTest.java",287,15,48
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\multimap\ClientMultiMapTest.java",279,15,74
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\oome\OomeOnClientAuthenticationMain.java",22,20,7
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\oome\OomeOnClientShutdownMain.java",16,20,5
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\partitionservice\PartitionServiceProxyTest.java",77,15,23
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\proxy\ProxyEqualityTest.java",75,1,27
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\queue\ClientQueueDisruptionTest.java",57,0,18
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\queue\ClientQueuePerformanceTest.java",101,19,19
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\queue\ClientQueueTest.java",447,15,104
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\replicatedmap\ClientReplicatedMapTest.java",657,17,175
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\semaphore\ClientSemaphoreTest.java",192,18,32
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\semaphore\ClientSemaphoreThreadedTest.java",114,0,22
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\standalone\ClientMapStandaloneTest.java",124,15,37
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\standalone\model\MyElement.java",35,15,13
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\standalone\model\MyKey.java",5,15,3
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\stress\AtomicLongStableReadStressTest.java",82,0,18
