Kind,Name,SumCyclomatic,AvgCyclomatic,MaxCyclomatic,CountClassDerived,MaxInheritanceTree,CountDeclMethodAll,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountClassBase,MaxEssential
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\view\CanvasFormattingControlPanelTest.java",17,1,1,,,,17,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\view\CanvasFormattingControllerTest.java",110,1,4,,,,79,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\view\CanvasRemoveComponentUpdateTest.java",4,1,1,,,,4,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\view\MarqueSelectionListenerTest.java",8,1,2,,,,7,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\view\PanelBorderSelectionTest.java",27,1,4,,,,22,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\view\PanelFocusTraversalPolicyTest.java",8,1,1,,,,8,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\view\PanelInspectorTest.java",13,4,6,,,,3,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\menu\GridMenuTest.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\collectionComponent\src\main\java\gov\nasa\arc\mct\collection\CollectionComponentProvider.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\collectionComponent\src\main\java\gov\nasa\arc\mct\collection\access\ComponentRegistryAccess.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\collectionComponent\src\main\java\gov\nasa\arc\mct\collection\access\PolicyManagerAccess.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\collectionComponent\src\main\java\gov\nasa\arc\mct\collection\access\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\mct-1.7b1\collectionComponent\src\main\java\gov\nasa\arc\mct\collection\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\access\InternalDBPersistenceAccess.java",3,1,1,,,,3,,,,1
